,0,1,2
35406,37538758,51575421,34969287
35410,34772320,42460047,39157197
35414,56821342,39853422,36117204
35415,40476356,50733844,34877411
35418,35718975,35374486,41907587
35422,48908452,55955850,44118600
35428,55356803,57146469,57820408
35430,44508059,45895704,37236747
35432,36005988,50409788,45750959
35435,56414548,35536848,49399429
35437,46115475,53907048,41436399
35440,41713181,51578425,42184356
35441,41771808,58010655,56639421
35444,53969636,34562473,39925454
35447,46049188,59543782,50927705
35450,46743849,43960544,57534730
35462,42933875,47971942,39635334
35463,56049344,41304147,43041775
35466,37982177,59550699,48104712
35475,51766013,52105263,35110610
35478,36561513,48894886,48517194
35487,45859882,48478361,40972502
35492,45213086,46011940,50146550
35496,42118128,51798498,60364077
35498,46421185,49049845,40819227
35502,52441927,35369691,38876513
35503,38899204,54061365,49176967
35511,46543341,41516963,42319226
35519,48912253,42372189,41767788
35527,40647361,50685887,42230619
35533,40545604,48038149,38733461
35535,54175513,45967728,39895346
35539,42143221,42565990,34700207
35540,55356270,35542489,45748476
35547,45847426,39538765,44485340
35554,35303370,36645518,44478256
35558,52806627,49087218,53973477
35572,49017436,60051691,39817342
35578,47215806,59559433,44298847
35581,38467631,53759517,45951792
35583,42017503,54300648,47480158
35587,39650407,49537064,56446064
35588,37855803,39172189,37876842
35598,53944456,50149882,43039113
35600,41693599,35653089,45895416
35602,40839848,40060097,52884092
35606,58371857,47886424,39236250
35607,51861316,39805360,35749619
35609,53819792,51367821,50163300
35612,56443354,51145719,43747889
35616,53989520,51561509,54257238
35619,48050991,39541861,44289671
35620,45043039,51456516,53704308
35622,50569041,53885362,34960457
35631,36162144,48182290,42751610
35634,43682791,36238545,39802157
35635,35818308,45296505,45129742
35637,40109698,37839365,39859787
35641,43444363,45194271,55691069
35645,42647735,45241153,40436871
35646,34552974,39885346,40961277
35650,48329685,59555185,41950942
35652,40391389,35265906,57908068
35653,58316434,51098042,41724658
35656,56897838,58158559,48767635
35661,43049663,45965459,52173675
35665,35464806,37989049,52389313
35666,45943972,47817444,34950322
35669,46896155,48083893,50308759
35671,55413744,40470122,59714859
35672,49789177,36288630,40038572
35681,54911667,57074418,41602387
35688,50972680,37969221,53314466
35692,35819129,49693451,37613215
35694,46248024,39276024,58198239
35700,53108289,51682250,56608996
35708,50186927,42020870,37572749
35709,40616132,45381467,36958873
35714,41724946,36775700,50019948
35715,39354795,47986683,45599362
35716,35865308,37002809,50101203
35724,48714603,50658880,36018072
35725,49842027,42694584,59421849
35728,38615735,35448737,36652746
35730,43423981,56148952,38059628
35734,57113287,35682554,38781143
35735,35834526,42277816,46333205
35736,44788982,49648292,37568883
35737,43305891,40564692,48912907
35738,55227950,46162102,49676654
35742,36093117,39295200,40857211
35745,38308998,51852220,56979915
35754,59156546,48249484,41633973
35765,39683151,55451742,57904162
35769,46323854,37895944,57305495
35770,50396159,40927442,46487895
35771,46696036,55192718,50688580
35773,48460391,36801318,52141936
35774,55539274,36518467,59150967
35779,48837232,48180112,40002951
35791,43010814,53359959,58818950
35794,41992865,59446383,48420683
35798,39582031,50873942,46277907
35800,50692160,41351836,35954171
35802,42821400,44574399,36201636
35806,34621006,41520296,42270303
35809,41408359,42401780,35084398
35813,46169254,50946083,44065101
35820,42541353,46271505,52659866
35821,48641721,43262844,58068818
35824,59193529,56515362,41880864
35829,44459808,54945967,54378915
35832,36663210,47134599,42347233
35834,49366134,47192942,56780058
35843,34959558,42611880,40164437
35844,43227930,57731390,39970606
35847,39142655,47123572,41621776
35848,38231659,48152908,40440723
35858,38248595,44284275,41211150
35862,50900247,42389882,46376021
35864,54501831,52799368,41187509
35871,58180264,37102662,45301053
35872,48817388,37004559,48503646
35878,40622628,48272227,46427776
35882,39440008,42563761,49594623
35883,47591772,49068665,41269407
35889,60419253,59120071,40161982
35890,53852836,44323899,45328843
35894,40540769,50937820,50016805
35897,60241994,45206017,45882990
35898,43935570,43100827,39725367
35901,43057690,39520534,55852044
35905,49450769,38751260,37493869
35907,39007693,39504565,41797439
35908,51740316,43022536,49070411
35912,37954379,43047225,49170012
35918,51196557,56487926,49611679
35921,50480318,49449581,49172746
35922,54527072,51669480,45379921
35924,50550155,55802654,59074098
35929,48764381,40106113,38955876
35930,37953448,45817827,55615136
35932,53493990,49546969,46440335
35934,48416061,42621102,40811653
35936,51817841,46779911,44663208
35940,47066749,48744520,36105117
35942,50662347,48791650,45629200
35945,49635368,43965257,39701524
35959,57007021,53623494,55302540
35961,39156941,45063918,50554110
35966,57684259,42949198,40610944
35969,46309173,41266058,45046030
35971,46801473,35329962,57246574
35983,38749179,57113826,48398822
35986,45176661,53014158,42934970
36001,42210712,55211458,34779436
36008,36310761,38197406,49354116
36013,60407060,39652124,55510223
36018,36975599,55325798,53238881
36023,60005210,58889877,43629583
36038,41474549,42368989,49291698
36040,40545604,46512951,44188270
36044,43758017,43366746,55909379
36052,35594376,44434826,51398099
36058,48929728,51286971,54908671
36063,43117917,39964803,50423433
36065,45399475,59612062,37931527
36066,37008713,46772685,34907616
36070,38287374,48458810,59760177
36075,49883622,45445034,56208710
36078,56247165,50355462,51166653
36080,56840137,47848754,54431173
36085,52463740,41857659,45850646
36102,58513875,58736355,50775520
36105,42230619,43866482,56477067
36109,34840986,44761958,35027747
36115,35108046,53953122,38306528
36116,35486995,42498039,45061034
36118,38207168,44446222,49024260
36119,48076098,47756559,42870603
36131,39556443,56430203,49288048
36134,50172847,43577139,37381494
36140,44485340,36522412,51665908
36142,36270873,52013445,52031413
36145,44222913,56449474,44601989
36155,41723445,49323361,41617870
36159,53129120,51006741,45817827
36181,48594998,34562473,50603097
36185,42251584,51124872,60209931
36202,47430901,40082669,39871883
36203,54823733,35127981,56892125
36205,37464872,36373747,57015003
36206,55966332,49310136,42821400
36213,34812890,60123788,38602459
36216,44908462,43046508,37603200
36228,40363335,35587498,49059588
36235,44317384,56115239,39703586
36236,50697158,47251961,42019018
36240,52435037,50531393,58478146
36243,55480301,40522043,59587706
36246,39629216,51402409,56983904
36252,41759405,48956904,54621015
36254,50877398,46710353,56753829
36255,46644708,45446087,45986441
36257,45140034,58225819,42557966
36258,36912140,56240417,40430680
36267,43968663,52932174,46335789
36268,52410890,46050760,42143498
36269,57177494,57610578,54511170
36272,41017050,49447220,37811794
36274,54009110,39858471,57470614
36277,50828186,41959434,52892835
36281,59780821,48018666,52257956
36282,45500335,37362557,46035050
36285,50216028,37884832,49770237
36289,40896907,45984731,50089436
36299,40680981,35708577,49045891
36301,36268490,58697992,41883537
36302,50224873,56914927,54053407
36311,50591982,35173295,45115964
36324,35131435,57613483,42196589
36325,48246644,39409532,53872200
36326,49879438,56876395,55386108
36331,43875536,35801714,46080700
36334,41395641,50761015,40741431
36336,37002233,41162471,59123830
36340,58674376,44971841,40818016
36342,53725066,50411349,48372393
36347,55393833,58292803,44361335
36353,40197391,42372189,40450761
36360,55269526,42680633,50803317
36363,49751890,53626432,41574001
36379,42073873,50275834,41506865
36390,53554640,42980241,59556363
36391,36823769,44469110,53076661
36400,42865676,37820998,42680793
36405,37519250,46325606,41697165
36407,41341671,35304367,38240943
36412,43752575,37448159,58766063
36420,38300948,51007117,49826230
36424,38675418,35149422,42935445
36427,41098040,35144550,41384040
36444,40489996,45750276,45911428
36447,48136114,56500307,44575103
36450,60096055,57686218,53212672
36452,43315625,38255732,45347675
36472,45403222,52023192,35312274
36483,45902457,51168430,41808548
36488,43562785,39863718,40066837
36490,56130459,44385900,56396877
36496,49723173,52055770,41274389
36498,38026478,53093487,37535314
36502,38533386,41190469,41665902
36503,38179969,48064238,42184800
36507,55933840,49079102,36198451
36511,43741001,51440496,39666784
36513,52051667,42165639,50137564
36514,53172123,44603941,48190281
36517,35459652,55087262,54306866
36520,50685443,46779911,46343998
36526,37810111,35194431,42941236
36532,56512506,49615959,38782853
36537,57840493,36385393,44015230
36547,44618944,35518986,40592919
36549,34589023,51126472,34840153
36554,35613521,39870183,52416781
36557,42954015,42355006,35525683
36558,36584142,41938106,51042894
36561,57996455,56799476,56874133
36566,44998790,46993303,49339593
36568,43234258,46555009,37193670
36573,44838881,46100888,54317727
36575,48363781,55565964,41236771
36579,35426169,54251369,46564860
36583,41779914,38198357,49496438
36587,38539853,44726384,50876963
36588,48857256,53681976,48065535
36589,56311479,50585210,38616289
36591,60136357,49267085,51009216
36598,48099832,59671972,55430384
36603,42407901,60468378,39331817
36604,43327475,51377093,44633419
36612,42426916,35300362,60079804
36620,55842088,37266872,57369187
36623,50158870,40059151,46316597
36624,45854729,36645213,48386563
36636,37792189,42159723,55672136
36638,44761958,54302654,45386587
36655,48723206,52545330,41090979
36656,57716968,42947704,45211826
36668,49068665,51503118,52106505
36671,42004796,40159653,56775305
36683,39239276,44135615,38917148
36684,38722105,46051571,52685792
36691,51307168,35535641,46755470
36694,50669668,44971841,46969500
36701,41401915,51753118,39776214
36702,45628895,38721302,37835152
36703,57856621,56087500,42551408
36705,50668414,56174918,58075708
36718,41374970,47850964,48174458
36726,34984290,48242726,49333722
36728,41487847,48882754,47843102
36730,48709839,38231504,49625730
36734,35771287,35091997,55476203
36736,35287302,55766677,46480369
36743,53413285,38735306,42530634
36745,35829897,50803317,46217882
36747,56650169,52540196,39614310
36749,44177555,42274457,39889093
36751,57615489,49579756,49985755
36754,50456934,44332049,34565872
36758,42999715,38793081,56247433
36760,55814635,44292270,37890903
36767,48163641,37366424,38107778
36772,54142971,39375474,37124375
36774,55472201,36115697,55897160
36776,43365274,50588877,40150658
36778,40913439,45106541,47997966
36779,50699972,36573582,42023657
36781,49793128,36315844,42686763
36784,41280287,44687367,50963017
36787,40336837,50491195,40331549
36799,46381744,39612022,48762603
36800,48337195,58014144,55689748
36801,38921765,54128094,36332087
36805,50832594,46093944,34993076
36814,49723372,39850118,44828206
36824,41649494,48845946,43341066
36838,37969065,35812829,43477196
36840,35893266,35131769,34960454
36841,34611531,48933641,49552058
36842,37264306,35152462,42094515
36844,42327282,58064088,56832253
36846,52020360,45733260,39765663
36848,57441774,42811777,35702705
36853,55709568,46115901,37371241
36855,48135736,59345457,40226874
36860,41856621,40898418,36124410
36867,52243672,56836013,44039420
36871,48115923,39387094,34938016
36875,35346906,59266615,39089726
36899,40382505,46150467,43412684
36903,35902302,57132491,37466946
36904,35538882,40980848,51532513
36918,46755470,46421185,50763508
36926,55187746,44315277,48967495
36929,49482969,44243653,34555603
36940,48263094,40329955,43864913
36941,50757653,39399057,54061383
36949,57465968,55497571,41946579
36952,48611667,45116215,60416205
36953,43276099,60368088,49964978
36956,37645296,43327832,49002863
36963,51867404,49723853,45518407
36965,37950413,35223402,49777231
36977,44531003,38678217,53383276
36978,48092739,49932392,45543469
36982,45339034,55065072,57775826
36984,56787147,46314863,45431991
36987,34637657,47749479,51219947
37002,41797439,45252957,34628957
37015,48523001,45518407,38937102
37022,59240552,49695393,41190469
37024,56374023,49276569,46074208
37026,50193360,42268265,49245033
37040,43109355,50415028,38785114
37042,35559804,36241009,40273959
37054,44116557,39471075,38231271
37057,37251322,49412439,35117289
37058,57932734,43165375,52950400
37061,49811631,50608382,38216541
37067,34747233,35514769,40916071
37074,41518268,35876490,52545029
37085,39930952,39728916,49109252
37090,54883379,52807272,41092759
37094,37120240,49558325,45156401
37108,59314229,42663887,43577375
37109,44225331,35726738,51815127
37110,40776121,39985813,38207168
37116,53274360,41565186,34636423
37117,48213384,45394458,42653025
37124,49890412,38748736,42572123
37127,49693451,35328056,36186324
37129,38345937,49277328,38751944
37145,55681481,40353532,59469348
37152,46508098,51204365,58887303
37153,34625720,40368389,46729114
37162,39892809,55991901,38674835
37165,48733960,45413142,45724321
37167,35715256,41568165,53786233
37170,39919967,47965216,53251466
37179,35027970,53112875,36206686
37180,45451537,50414449,39913194
37183,44541605,54710230,42107851
37191,47651429,35152605,57975595
37201,52481587,55878912,45538049
37203,57962350,40690621,51235964
37206,45391275,39246678,42379660
37208,56405041,50421361,41427573
37209,46147329,36572031,49299250
37211,45536931,44734580,44530029
37226,59817183,36396429,42761068
37229,58097993,41272826,48366014
37235,42621432,43392602,34641659
37237,42169190,38549564,41991101
37245,47738309,58739129,57479085
37250,43195488,50100301,45134084
37253,54663957,39850819,53918802
37261,45990083,45466499,39142288
37271,51490835,50123354,50615122
37277,47920921,35557812,54846532
37278,39947580,35022482,40135737
37296,43081359,56298775,37657341
37300,42050241,42476494,42467894
37304,44908462,39697485,48979751
37308,40792984,36353414,45325614
37310,51363855,56832897,56435180
37320,45870418,45824751,40312123
37323,41028455,54551834,49039750
37330,57167834,48182850,49124624
37335,55557177,51605813,46515842
37336,45793404,37758506,49651221
37337,35759843,51496267,42629723
37341,42418947,49279379,51151234
37345,59275073,46384007,52862505
37350,37234940,45337165,42407150
37351,47419292,39615619,41913345
37365,38169722,41825557,50782571
37367,46253781,48972630,59574228
37370,34878560,48003153,42783106
37376,38556304,57063213,55870581
